ID,IN,OUT,soc,cap
139509,58,76,10.11,60
5240,36,77,40.12,60
25050,28,70,49.41,60
120963,32,80,12.17,60
104428,26,65,29.67,60
83474,62,71,28.1,60
138831,34,77,44.89,60
119096,27,77,49.52,60
50493,28,80,30.9,60
92453,24,65,19.5,60
4938,27,75,13.46,60
66220,28,66,25.23,60
7302,34,85,17.11,60
139566,23,79,42.67,60
111950,18,70,28.93,60
138753,57,71,33.36,60
119402,22,68,35.48,60
66778,34,73,51.95,60
126319,35,66,43.41,60
23181,31,62,11.76,60
59597,30,66,44.36,60
16970,38,49,10.99,60
153560,30,94,56.17,60
151335,28,64,56.14,60
1568,23,71,18.95,60
138609,31,73,28.88,60
110091,30,76,25.47,60
40317,49,88,20.2,60
4874,44,53,31.63,60
116173,32,67,47.08,60
84586,46,61,27.48,60
34980,27,71,22.57,60
16934,27,89,52.28,60
119802,31,84,46.26,60
16045,68,80,41.14,60
56076,26,62,27.79,60
69291,26,80,31.96,60
128546,41,63,49.36,60
33710,32,41,21.82,60
75553,33,44,39.81,60
8552,33,83,0.65,60
88432,32,56,38.31,60
137527,35,44,19.14,60
29994,30,75,56.58,60
125935,36,80,40.67,60
64078,31,66,8.81,60
100645,28,73,17.5,60
11851,33,42,17.08,60
37419,35,73,12.44,60
148078,27,72,48.89,60
47084,48,65,45.6,60
51621,20,75,44.03,60
59090,30,68,45.01,60
60380,32,73,38.55,60
26725,23,61,18.56,60
112440,52,68,13.17,60
29498,45,52,57.09,60
152130,28,78,57,60
119414,62,95,55.24,60
5405,30,83,46.56,60
122442,32,52,49.85,60
22393,34,84,53.12,60
151436,28,70,55.84,60
110376,34,76,46.49,60
139245,65,76,39.14,60
99994,24,70,41.35,60
100840,22,69,41.05,60
128348,75,83,39.81,60
58516,52,67,10.89,60
32877,56,73,24.34,60
147064,41,51,17.17,60
51204,36,70,19.64,60
93956,38,76,12.66,60
46160,27,80,53.95,60
25899,54,92,46.64,60
104825,36,66,38.21,60
23946,28,69,41.98,60
64275,33,81,35.62,60
12726,45,70,24.95,60
141600,41,44,53.44,60
143401,61,75,12.09,60
78718,38,54,44.09,60
109964,30,78,33.23,60
128685,27,69,42.39,60
60348,28,68,44.51,60
6925,41,69,39.8,60
3533,31,74,30.67,60
89800,24,64,35.94,60
99787,29,73,46.54,60
143123,36,55,50.15,60
151861,34,74,9.24,60
60971,44,57,12.67,60
114402,56,67,19.13,60
96478,24,57,49.58,60
123444,62,74,16.38,60
8467,40,78,31.89,60
136821,34,77,20.47,60
132046,32,66,46.75,60
99990,40,47,26.63,60
19281,26,67,24.34,60
138779,28,65,27.16,60
101595,81,90,52.73,60
86250,27,71,45.3,60
31391,35,57,40.95,60
146346,46,72,49.75,60
27922,44,52,30.61,60
46771,31,80,39.21,60
90942,28,63,47.67,60
88396,50,73,14.11,60
111710,34,45,24.79,60
67777,20,71,49.88,60
99719,38,85,8.86,60
95579,46,56,16.67,60
76263,32,73,48.37,60
101088,38,67,37.65,60
20329,39,69,52.22,60
97724,33,79,56.82,60
18257,32,73,7.63,60
71684,50,81,49.38,60
82268,30,88,13.83,60
62379,62,74,0.48,60
11649,24,65,20.11,60
124133,52,87,58.72,60
115781,25,72,36.2,60
13590,36,66,15.74,60
111217,27,63,51.64,60
106541,47,83,56.7,60
22323,26,65,30.82,60
101943,45,53,27.1,60
84551,48,75,25.6,60
50410,30,41,45.19,60
75721,44,55,44.02,60
13852,57,71,52.86,60
13436,52,95,49.18,60
87627,27,70,22.79,60
37923,27,71,30.21,60
41891,28,65,57.14,60
93092,22,49,11.68,60
48395,40,59,42.15,60
36715,42,55,38.46,60
101369,28,71,27.71,60
102515,36,65,50.18,60
25184,26,82,43.46,60
131826,52,63,20.3,60
154557,28,78,47.25,60
20186,38,48,17.78,60
119360,26,71,37.21,60
66780,48,80,44.99,60
100366,28,79,41.74,60
65707,24,69,6.87,60
146750,56,69,12.53,60
131537,34,43,30.21,60
37245,40,66,40.34,60
112138,26,85,10.58,60
104231,38,80,24.81,60
47482,30,66,30.36,60
19534,35,83,28.38,60
52063,33,64,48.03,60
110153,40,69,39.45,60
143288,30,77,32.67,60
88390,35,69,33.95,60
8304,59,80,32.47,60
128085,50,74,53.78,60
11353,48,75,38.66,60
155415,53,63,25.17,60
59816,31,61,19.11,60
17135,35,85,28.28,60
7106,35,68,18,60
40097,31,47,12.51,60
46822,40,72,44.15,60
77962,24,82,17.68,60
69879,32,47,36.33,60
97308,35,76,15.26,60
3740,35,73,15.67,60
44438,29,73,32.47,60
53709,29,72,30.95,60
28474,66,95,14.64,60
45846,35,86,11.55,60
109277,28,76,36.32,60
804,27,85,58.39,60
37539,21,73,31.55,60
96174,28,69,33.16,60
83624,30,62,55.02,60
41762,30,59,36.69,60
101564,31,78,13.74,60
51851,41,57,12.01,60
60744,30,71,14.05,60
46715,30,67,14.78,60
41159,40,46,47.49,60
45813,34,63,41.09,60
33524,34,78,57.6,60
50274,34,68,13.75,60
124528,31,61,39.83,60
27661,38,83,50.26,60
14918,28,29,56.82,60
42441,37,67,48.99,60
52708,36,83,32.58,60
121605,36,62,0.39,60
11819,29,82,15.73,60
61768,53,63,43.03,60
55772,38,86,18.7,60
71876,31,66,27.35,60
133786,30,74,14.57,60
56694,28,64,25.86,60
104168,28,72,14.3,60
74709,37,62,17.68,60
139551,31,52,49.23,60
133208,32,82,33.1,60
45701,35,44,36.29,60
92263,31,83,52.83,60
34990,35,93,46.19,60
139874,35,82,30.09,60
133750,34,72,26.46,60
95979,30,67,15.01,60
6277,21,81,26.6,60
84650,38,40,51.28,60
15281,31,52,18.04,60
99159,31,65,41.48,60
115340,32,70,56.77,60
44798,48,67,55.38,60
131134,22,65,10.93,60
133172,36,53,57.62,60
73828,22,60,56.25,60
148309,30,70,47.08,60
80515,28,91,15.04,60
98288,39,55,50.28,60
127605,26,65,13.13,60
113580,56,84,50.95,60
113139,30,73,46.23,60
85221,52,75,12.93,60
17066,26,66,26.8,60
107725,29,73,9.63,60
11088,22,74,19.69,60
84954,26,78,23.51,60
806,44,57,32.68,60
96988,50,87,39.95,60
19342,35,57,50.48,60
108715,41,72,11.15,60
104454,35,62,12.14,60
67634,40,77,44.16,60
16991,28,61,42.04,60
68756,32,72,52.89,60
93567,31,67,15.21,60
109044,71,88,18.51,60
102277,42,90,50.51,60
116951,28,53,18.91,60
63563,20,26,51.51,60
100125,24,70,54.38,60
8187,37,66,52.19,60
68308,24,67,20.81,60
130476,42,77,34.58,60
127807,47,83,26.84,60
73657,42,80,55.24,60
87015,18,70,22.68,60
120951,30,67,11.31,60
51217,46,55,58.49,60
54704,40,86,53.77,60
66948,31,73,24.37,60
117377,36,48,51.42,60
69280,22,55,18.62,60
139660,40,74,20.49,60
138333,50,60,29.32,60
108857,51,76,24.72,60
69278,27,63,14.65,60
89849,24,46,15.27,60
154602,40,48,54.29,60
135148,26,70,39.27,60
86927,21,61,25.15,60
148739,32,72,36.94,60
103125,44,94,23.61,60
125087,52,75,22.58,60
151849,42,69,44.82,60
144809,34,70,13.78,60
47924,28,68,15.44,60
43451,29,86,39.45,60
70704,48,74,33.08,60
95924,32,55,12.39,60
97368,34,66,52.99,60
94094,32,71,50.66,60
131731,45,71,51.86,60
17942,25,80,13.62,60
13098,24,66,22.99,60
147116,32,67,24.6,60
100306,36,83,30.33,60
44042,29,49,45.51,60
54634,44,49,47.91,60
116988,31,91,16.71,60
23966,41,45,44.13,60
119077,41,73,4.8,60
118924,62,69,48.09,60
82452,30,51,32.82,60
123390,42,72,36.81,60
56722,30,87,24.93,60
67785,23,63,9.31,60
41242,23,75,59.09,60
110674,30,78,30.71,60
143577,30,61,17.73,60
48224,41,69,55.31,60
78143,24,88,44.73,60
30998,44,54,17,60
40143,70,93,17.13,60
37282,56,87,21.34,60
116941,23,28,47.42,60
13897,26,80,45.46,60
124874,28,78,14.45,60
142818,31,79,18.87,60
68754,38,64,17.35,60
114150,48,61,58.95,60
151037,16,69,17.16,60
6466,40,66,33.53,60
136928,40,45,56.76,60
80526,36,92,21.06,60
22151,30,81,53.38,60
48648,30,72,23.43,60
131201,25,71,13.46,60
49277,41,61,13.29,60
150481,23,60,47.19,60
33682,28,68,49.09,60
126982,28,65,30.89,60
23681,29,79,32.92,60
43741,34,49,49.22,60
154143,49,75,13.87,60
155010,30,82,18.37,60
23831,34,73,22.72,60
104816,39,61,35.14,60
137560,35,60,28.63,60
53759,40,56,38.51,60
21997,41,58,30.77,60
38621,44,74,42.03,60
4227,24,74,39.44,60
29303,40,51,14.96,60
37042,79,92,43.72,60
79301,36,39,56.12,60
82168,28,67,54.12,60
128106,50,67,22.9,60
78061,26,78,30.7,60
104988,25,67,47.44,60
136238,49,74,19.44,60
105170,20,49,53.23,60
23453,44,62,55.9,60
40924,49,71,55.78,60
107140,52,57,36.24,60
116439,24,69,35.4,60
62327,31,78,47.8,60
8048,47,89,30.26,60
18395,35,75,42.81,60
83005,26,75,29.95,60
11345,24,66,39.02,60
123862,39,78,57.95,60
143004,36,64,9.97,60
127344,32,74,9.39,60
29505,37,46,54.83,60
61494,34,72,54.66,60
152500,29,50,30.26,60
101165,71,74,56.25,60
92443,26,90,32.79,60
102103,40,52,30.68,60
18364,39,68,25.38,60
63301,28,72,14.59,60
140220,62,81,55.67,60
26338,33,80,5.64,60
152306,31,86,16.59,60
59118,53,73,18.68,60
94857,32,76,48.85,60
96204,27,73,8.28,60
42806,33,61,8.78,60
94297,42,75,26.94,60
76103,25,70,44.01,60
57191,38,50,27.07,60
13844,44,63,50.41,60
146113,33,81,52.03,60
107769,46,75,12.59,60
114242,34,72,50.53,60
135658,20,67,35.53,60
29476,31,79,49,60
151135,18,90,52.52,60
73595,46,67,26.28,60
52948,35,70,39.12,60
37629,28,38,55.69,60
55106,29,49,39.2,60
53748,40,63,57.65,60
55642,41,64,30.99,60
92632,29,61,15.64,60
77391,34,48,40.84,60
45942,30,70,39.17,60
82275,47,76,33.36,60
125185,27,71,33.02,60
14468,25,74,10.3,60
104627,16,80,11.33,60
126464,27,65,45.96,60
61836,64,80,27.59,60
24783,38,46,44.96,60
150777,29,64,12.35,60
20978,40,57,29.41,60
149311,29,58,17.01,60
1253,22,45,13.94,60
142166,36,49,31.24,60
52438,31,83,37.79,60
4084,50,64,51.76,60
68832,33,62,32.89,60
110162,35,71,36.07,60
50885,26,81,49.8,60
2193,51,76,28.43,60
27840,40,88,19.04,60
143884,30,67,32.71,60
127209,71,93,23.26,60
20736,35,76,53.72,60
100054,40,53,32.97,60
143022,32,60,41.87,60
121246,29,73,41.47,60
51301,20,58,42.43,60
139251,58,78,42.88,60
14293,35,73,29.14,60
42995,60,77,52.54,60
145810,42,65,13.08,60
104082,31,58,34.57,60
54205,34,65,20.71,60
153664,30,83,40.14,60
12906,43,53,39.71,60
115483,31,61,52.69,60
140490,35,45,42.53,60
65868,32,79,30.08,60
18988,46,80,55.83,60
65953,35,74,31.02,60
160,75,89,13.96,60
70980,23,76,42,60
66044,34,65,25.39,60
62506,24,63,51.71,60
127294,33,75,16.21,60
32785,47,53,30.65,60
79745,43,79,33.39,60
32634,30,36,47.21,60
37358,36,48,30.43,60
111255,30,72,53.8,60
109687,40,95,12.79,60
64190,32,51,47.86,60
155243,44,55,24,60
117519,30,90,2.95,60
112300,26,43,42.35,60
41620,60,79,11.68,60
129097,56,57,59.17,60
89459,51,87,31.34,60
107758,32,58,25.96,60
80624,29,84,36.58,60
31543,29,66,24.89,60
125419,38,86,49.4,60
97067,72,77,42.66,60
51600,30,70,20,60
154316,48,63,57.27,60
136024,37,78,21.18,60
49981,30,76,52.79,60
11490,40,50,16.59,60
4189,40,44,54.34,60
10721,28,69,12.73,60
143807,35,70,17.67,60
140473,36,49,13.08,60
76975,40,74,26.82,60
2829,40,65,25.83,60
40995,22,67,16.47,60
151917,46,55,15.48,60
127940,36,60,23.45,60
34676,28,50,48.99,60
45984,37,70,36.29,60
71136,30,78,6.73,60
79506,31,71,41.23,60
79321,60,63,59.24,60
75503,31,74,28.58,60
109007,31,74,12.62,60
10450,26,31,41.82,60
69441,25,72,26.12,60
84269,32,80,44.82,60
99768,21,84,19.93,60
5185,35,95,43.73,60
125578,30,68,33.34,60
84062,30,80,2.85,60
153744,32,57,43.65,60
72959,35,50,12.49,60
10731,54,61,51.34,60
146448,42,74,15.03,60
72102,29,42,52.76,60
108680,30,69,30.66,60
121589,51,59,31.94,60
148371,25,74,21.91,60
47737,46,82,51,60
45067,19,76,14.7,60
103353,31,69,15.87,60
36398,50,65,48.04,60
110080,44,51,34.06,60
82832,32,72,20.74,60
112176,39,44,58.02,60
82220,29,69,30.36,60
58012,52,65,26.95,60
65814,46,87,28.85,60
99931,32,95,32.75,60
329,50,74,22.73,60
65806,46,81,42.53,60
94670,30,61,37.59,60
117263,38,86,42.98,60
41529,33,88,37.81,60
2857,56,71,55.73,60
144697,36,47,57.31,60
127645,62,72,35.04,60
89734,42,54,12.23,60
43610,30,76,42.97,60
39645,28,73,32.91,60
28901,28,68,46.79,60
143577,30,61,35.16,60
30976,56,60,44.64,60
51151,38,39,58.01,60
27597,33,43,22.15,60
88198,33,68,23.52,60
71909,26,66,49.29,60
138148,30,68,14.15,60
23897,18,69,37.36,60
55163,56,63,36.35,60
44964,32,72,12.72,60
51388,19,77,57.52,60
86852,40,56,16.58,60
80785,28,84,46.55,60
108150,27,66,46.7,60
83989,45,85,22.9,60
39153,32,65,32.6,60
426,44,93,22.59,60
52982,74,84,45.85,60
140228,44,60,55.33,60
55468,37,64,46.01,60
140330,30,72,13.58,60
85655,28,72,39.67,60
125648,32,89,35.55,60
72824,27,69,19.87,60
55960,28,63,35,60
105655,26,74,28.6,60
148686,32,92,18.88,60
144229,49,69,41.87,60
111038,34,46,53.56,60
12573,60,72,6.02,60
152762,32,86,33.43,60
144648,31,74,16.02,60
26477,26,62,27.34,60
70348,27,85,14.64,60
11052,41,58,31.92,60
143612,51,67,7.39,60
26924,37,67,57.11,60
69905,37,73,16.72,60
40588,32,59,36.93,60
58629,30,54,45.83,60
74535,24,67,45.99,60
105346,27,69,21.19,60
94316,40,59,55.92,60
30994,28,64,23.32,60
58452,60,91,20.64,60
101613,29,72,52.14,60
57640,32,44,41.82,60
61116,22,82,16.73,60
38966,27,80,56.33,60
117116,26,80,20.86,60
48333,32,46,54.34,60
59334,23,75,50.93,60
126767,32,43,12.98,60
38483,39,76,25.94,60
118981,32,70,39.33,60
35167,31,46,15.78,60
56094,32,82,46.3,60
15932,36,67,18.01,60
12917,37,61,46.66,60
141901,17,70,38.08,60
24115,39,83,55.16,60
129117,64,71,42.8,60
35026,36,68,54.25,60
87992,50,66,25.52,60
54307,22,68,22.14,60
28483,49,56,52.44,60
63396,41,70,25.06,60
40465,28,71,47.16,60
49675,40,57,26.12,60
44247,38,83,47.52,60
89557,27,69,35.73,60
131932,40,50,41.41,60
111938,24,70,9.94,60
26420,37,46,19.95,60
137264,38,61,29.43,60
110631,52,67,23.32,60
115873,48,92,35.92,60
18914,35,54,24.94,60
14642,31,71,47.24,60
6432,32,74,48.25,60
61296,39,78,45.31,60
4471,38,75,42.89,60
54050,32,66,41.33,60
108383,30,70,36.5,60
7656,29,67,22.64,60
14504,25,66,45.09,60
91656,45,69,17.98,60
86370,70,89,11.15,60
149583,34,83,44.05,60
145170,28,65,11.7,60
63912,29,86,11.03,60
83197,28,74,43.33,60
36075,34,67,13.25,60
126412,23,38,49.98,60
16777,30,69,46.64,60
120562,36,80,21.97,60
43988,42,55,16.17,60
106403,32,49,25.69,60
126060,39,71,40.83,60
97784,36,40,43.11,60
60348,28,68,21.04,60
105495,21,80,10.6,60
154583,30,66,26.39,60
134694,27,59,18.31,60
141276,68,88,16.98,60
57893,41,78,50.26,60
144248,56,84,10.88,60
74124,17,49,48.09,60
55640,51,82,27.84,60
150546,30,70,13.97,60
1395,26,80,21.16,60
148340,30,34,53.27,60
33284,47,65,27.17,60
22025,32,78,43.18,60
66617,44,63,33.08,60
118451,34,81,20.58,60
11426,40,64,33.93,60
20052,40,86,24.57,60
76633,32,44,29.19,60
13148,30,50,29.23,60
26523,37,81,16.5,60
137831,32,49,33.57,60
127245,28,76,13.86,60
73487,24,90,12.54,60
25368,60,69,17.96,60
53819,32,43,49.99,60
31712,32,62,24.11,60
124508,28,71,23.3,60
102540,61,73,17.06,60
13320,32,92,51.53,60
78209,30,78,20.67,60
39021,44,84,30.79,60
33243,31,71,26.84,60
84407,30,76,14.77,60
16938,35,85,18.36,60
27696,35,72,48.81,60
115239,34,63,39.01,60
39964,63,72,19.92,60
17267,32,82,45.34,60
149425,36,60,36.51,60
5324,28,67,28.46,60
79538,28,88,36,60
31191,29,68,18.92,60
110540,28,67,21.25,60
64934,77,94,43.29,60
7329,30,70,13.33,60
134922,29,67,15.3,60
135408,28,72,33.37,60
84864,38,42,44.6,60
128610,32,57,33.01,60
146714,46,60,47.17,60
154907,36,46,29.44,60
76645,28,77,20.48,60
80170,28,68,11.62,60
130798,26,71,37.5,60
40463,39,54,46.18,60
152771,24,68,15.48,60
44175,44,63,22.87,60
29117,26,66,27.05,60
153769,60,66,53.58,60
115936,32,69,24.8,60
30304,49,64,41.13,60
23300,47,85,12.59,60
121021,29,60,14.62,60
47509,28,41,23.58,60
81826,41,82,12.89,60
4497,18,63,27.35,60
74905,47,74,8.97,60
150123,37,88,19.82,60
43202,30,78,13.2,60
147178,50,66,16.43,60
30491,40,85,47.42,60
93717,44,62,40.12,60
12158,30,36,42.56,60
130195,31,43,53.69,60
106002,26,56,37.86,60
53861,34,65,0.55,60
94654,57,73,44.73,60
85001,24,66,25.17,60
110316,55,64,45.74,60
77999,31,79,25.77,60
59581,30,58,53.36,60
101466,52,68,12.88,60
155374,40,46,41.11,60
35329,42,54,30.31,60
78172,32,84,8.36,60
82603,28,77,14.74,60
98999,40,90,46.88,60
82580,36,66,4.44,60
44452,63,71,28.76,60
61559,24,74,41.54,60
67081,38,48,54.78,60
45739,28,67,42.28,60
86700,38,65,34.23,60
89219,28,69,8.24,60
73582,30,68,58.39,60
68407,37,72,57.45,60
10531,30,73,29.35,60
60045,29,69,35.59,60
8549,26,68,44.42,60
72295,46,65,12.16,60
19205,46,64,46.13,60
126647,58,64,41.29,60
46669,24,68,33.21,60
117699,56,65,50.37,60
64610,24,46,52.77,60
10319,69,75,40.43,60
114548,28,71,55.61,60
54209,35,70,35.39,60
147280,40,82,21.81,60
79879,46,60,55.74,60
87197,18,86,46.7,60
139923,60,71,53.85,60
141626,36,90,59.02,60
52183,29,85,37.82,60
19904,35,77,16.42,60
96507,36,84,23.78,60
30292,31,71,25.35,60
19130,29,49,36.04,60
81281,30,63,34.98,60
18256,31,89,55.34,60
13392,28,73,14.18,60
147377,24,79,35.77,60
117310,52,88,39.4,60
118354,32,50,31.77,60
143111,30,31,58.91,60
54501,41,59,35.94,60
44054,37,58,42.03,60
67781,36,45,45.86,60
101272,29,71,9.73,60
95926,38,44,32.09,60
79508,56,75,24.17,60
8346,27,65,52.4,60
58422,32,70,48.48,60
22338,54,79,25.59,60
84618,62,84,22.47,60
134102,56,82,48.87,60
60161,40,66,26.14,60
119764,32,74,42.52,60
113819,43,54,21.63,60
128187,36,50,47.6,60
65290,30,78,30.78,60
70991,39,82,30.89,60
13799,19,58,55.4,60
96980,60,73,38.88,60
99052,29,81,9.84,60
67644,25,38,18.27,60
27846,32,89,38.72,60
129871,28,69,57.12,60
41069,23,67,10.73,60
112226,37,86,27.64,60
136928,40,45,40.73,60
149579,33,74,27.28,60
93359,29,65,53.02,60
84919,25,33,49.99,60
21468,35,69,35.55,60
24830,88,90,54.1,60
17331,44,62,28.24,60
72817,40,56,45.3,60
80599,40,78,23.63,60
5951,34,59,53.27,60
29100,27,70,51.6,60
19096,22,82,16.81,60
86889,34,78,34.82,60
122605,26,69,29.21,60
2466,35,56,15.47,60
152868,39,66,34.29,60
27954,39,60,34.5,60
44625,28,70,40.3,60
138910,29,81,47.57,60
149788,24,70,17.64,60
60652,28,44,37.92,60
153873,44,46,56.09,60
31437,24,28,48.1,60
24652,28,70,16.82,60
54763,31,84,54.2,60
146146,62,70,45.47,60
133327,49,79,23.42,60
75377,21,71,42.34,60
60301,38,68,46.01,60
129718,41,68,36.62,60
6145,59,95,46.7,60
43433,33,69,29.23,60
757,30,80,42.03,60
121655,37,60,59.05,60
99664,44,56,38.33,60
87224,31,72,15.64,60
38917,48,60,56.71,60
131020,30,66,28.47,60
35085,50,86,48.16,60
70016,37,71,17.43,60
134010,36,68,26.73,60
133850,36,75,13.82,60
91626,35,70,16.75,60
129468,27,66,41.61,60
120082,34,69,34.34,60
154105,23,71,58.18,60
97778,23,76,5.02,60
137460,33,49,25.41,60
84169,31,74,11.74,60
134473,32,48,38.37,60
104973,32,76,42.66,60
1601,26,86,27.67,60
69670,75,84,31.92,60
147556,33,74,48.47,60
41848,32,74,11.19,60
115256,50,89,11.08,60
23591,50,75,37.36,60
108150,27,66,11.83,60
47766,28,60,31.68,60
95515,32,52,25.2,60
16781,29,78,40.9,60
15540,44,53,44.4,60
106867,28,41,32.07,60
63852,58,86,20.85,60
54663,42,50,32.44,60
91955,56,66,15.52,60
58901,56,67,29.46,60
69478,29,86,51.76,60
132707,30,72,47.87,60
45147,33,39,39.11,60
72217,44,67,41.91,60
21631,73,76,54.68,60
117783,26,65,40.01,60
59698,58,67,36.52,60
147112,36,48,37.59,60
1216,75,79,47.79,60
119433,41,51,29.52,60
39114,40,63,12.1,60
107519,33,47,42.97,60
16067,36,83,50.68,60
113546,25,79,43.62,60
41197,29,71,12.37,60
45789,29,73,4.27,60
110225,64,67,56.86,60
149207,34,72,19.71,60
86298,28,66,23.31,60
20426,31,63,41.4,60
39175,24,72,36.41,60
116955,29,73,44.43,60
62677,48,73,19.39,60
86503,44,56,36.6,60
28257,31,83,40.97,60
9860,52,60,46.38,60
42352,27,70,19.56,60
127838,40,43,57.74,60
19358,52,66,8.43,60
97815,27,70,20.51,60
114867,27,36,50.89,60
12061,44,73,17,60
112630,54,95,29.76,60
145555,28,72,46.07,60
21998,54,66,50.71,60
94733,25,84,37.65,60
129407,38,71,34.16,60
56303,42,62,40.51,60
40182,56,72,40.05,60
93942,36,78,33.75,60
11128,36,59,15.05,60
151466,33,83,40.94,60
9929,37,73,25.95,60
136722,24,68,37.93,60
71695,24,69,18.29,60
147292,40,87,21.64,60
114299,28,79,34.25,60
102748,44,75,11.67,60
45975,38,52,22.42,60
120173,44,73,28.71,60
131431,44,49,37.33,60
17272,37,84,4.31,60
136772,66,70,54,60
70858,38,69,28.06,60
141397,32,78,40.96,60
6022,36,84,37.68,60
48898,59,83,36.24,60
74009,76,83,53.12,60
7189,28,59,32.42,60
94112,46,79,51.12,60
37304,36,46,40.91,60
122055,40,54,35.68,60
118822,33,68,55.06,60
115426,40,79,39.92,60
25898,32,69,26.15,60
91475,31,47,53.61,60
88437,31,77,11.46,60
73853,24,61,34.32,60
95781,65,80,14.33,60
113186,68,94,20.18,60
59717,23,71,32.15,60
55517,31,78,29.04,60
148240,28,78,48.62,60
60186,33,89,35.98,60
78805,23,67,10.26,60
71401,31,78,49.28,60
11972,47,64,35.51,60
113279,29,73,55.96,60
10224,31,69,50.81,60
10133,42,64,38.93,60
5765,30,76,30.12,60
321,40,73,43.7,60
132692,29,72,12.09,60
97527,46,50,48.51,60
16168,23,78,41.6,60
111163,32,80,8.1,60
61642,73,83,56.69,60
78428,23,67,50.85,60
141770,26,62,16.42,60
136078,36,62,26.86,60
106751,40,64,45.92,60
28075,39,66,47.11,60
93391,47,60,58.81,60
79683,49,66,55.15,60
65937,71,77,37.41,60
81711,35,79,38.59,60
106922,61,78,27.6,60
127391,40,72,37.76,60
20006,30,95,54.31,60
134678,55,74,55.36,60
39641,25,66,21.21,60
55729,37,60,53.81,60
89984,36,85,49.66,60
71529,28,74,8.07,60
37687,22,79,51.8,60
64652,31,66,42.53,60
64928,40,46,32.5,60
67604,24,75,22.21,60
142988,40,81,31.32,60
118433,43,64,37.1,60
16974,36,48,53,60
71945,32,95,6.23,60
100136,30,94,30.41,60
151126,32,71,44.65,60
40450,36,63,6.73,60
43282,29,66,52.7,60
4104,25,87,13.85,60
125493,34,55,14.09,60
82707,57,78,12.29,60
1008,40,73,12.36,60
78320,30,84,29.23,60
52854,24,49,15.2,60
110767,29,74,57.42,60
71762,71,89,29.06,60
144657,19,82,43.18,60
93970,27,72,45.18,60
84087,33,64,57.73,60
45864,40,55,10.84,60
79673,39,55,53.11,60
864,71,77,38.02,60
67345,31,72,54.76,60
83511,36,64,56.86,60
63414,38,71,13.54,60
27509,29,79,46.86,60
97562,47,51,58.36,60
117536,35,39,56.21,60
